DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.25-16.39.43, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.998627ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_470, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8EDAF7A54E378800FEB2178634331__D89B4B727EE1E1D9A987D925955029B933591292, StartTime=2015.11.25-16.39.55, HierarchicalDDC, Duration=0.010915ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId95B27A054A8F15D1FF5443B5D6BB743A_54, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8EDAF7A54E378800FEB2178634331__D89B4B727EE1E1D9A987D925955029B933591292, StartTime=2015.11.25-16.39.55, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=0.136890ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
SavePackageTransactionId3B7B0995460A0F3A1862BA841A87ECDB_328, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionStick.uasset, FlushAsyncLoading=0.012688ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.111222ms, TagPackageExports=0.046317ms, BeginCacheForCookedPlatformData=0.032745ms, SerializeImports=0.052515ms, GatherLocalizableTextData=0.004422ms, MarkNames=0.004724ms, SerializeSummary=0.007670ms, SerializeNames=0.014160ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.007670ms, SortExportsNonSeekfree=0.003833ms, SortExportsSeekfreeConstructor=0.009444ms, SortExportsSeekfreeInner=0.140425ms, SortExportsSeekfree=0.002656ms, BuildDependencyMap=0.005014ms, SerializeImportMap=0.002358ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010032ms, SerializeExports=0.045434ms, SerializeBulkData=0.007670ms, AsyncWrite=0.051625ms, UnaccountedTime=0.116531ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
../../../Engine/Content/MobileResources/HUD/MobileHUDButton1_off.uasset, AllOfLoadPackage_Duration=0.513915ms, AllOfLoadPackage_HitCount=3, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=3, CacheForCookedPlatformData_Duration=0.350479ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.028025ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.072867ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.232973ms, SaveCookedPackage_HitCount=1, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_471, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5FF2868842E6DED8A4C0CB8217190__C44A22A45D6E1E0CCC23391DA16ECB5C18F2849C, StartTime=2015.11.25-16.39.55, HierarchicalDDC, Duration=0.010327ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId1E7C65784AF177B0A1C8528AA8BF553F_53, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5FF2868842E6DED8A4C0CB8217190__C44A22A45D6E1E0CCC23391DA16ECB5C18F2849C, StartTime=2015.11.25-16.39.55, HierarchicalDDC, DataSize=3294 bytes, Retrieved=true, Duration=0.128038ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
SavePackageTransactionId3B7B0995460A0F3A1862BA841A87ECDB_329, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDButton1_off.uasset, FlushAsyncLoading=0.017405ms, FlushStreamingFunc=0.005607ms, BlockTillAllRequestsFinished=0.004720ms, ResetLoadersForSaveUnMarkAllObjects=0.197072ms, TagPackageExports=0.081718ms, BeginCacheForCookedPlatformData=0.056054ms, SerializeImports=0.080243ms, GatherLocalizableTextData=0.005018ms, MarkNames=0.005897ms, SerializeSummary=0.010919ms, SerializeNames=0.023894ms, SerializeGatherableTextData=0.003837ms, BuildExportMap=0.013571ms, SortExportsNonSeekfree=0.007078ms, SortExportsSeekfreeConstructor=0.015341ms, SortExportsSeekfreeInner=0.258140ms, SortExportsSeekfree=0.005901ms, BuildDependencyMap=0.010621ms, SerializeImportMap=0.004422ms, SerializeExportMap=0.004131ms, SerializeDependencyMap=0.004128ms, SerializeStringAssetReferenceMap=0.003245ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016522ms, SerializeExports=0.077590ms, SerializeBulkData=0.013277ms, AsyncWrite=0.092637ms, UnaccountedTime=0.182908ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Materials/Textures/T_MR_RockFace.uasset, AllOfLoadPackage_Duration=1.393359ms, AllOfLoadPackage_HitCount=9, ResolveRedirectors_Duration=0.001773ms, ResolveRedirectors_HitCount=9, CacheForCookedPlatformData_Duration=1.654152ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.052515ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.075229ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.168659ms, SaveCookedPackage_HitCount=1, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_472, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D0BCD86742BB4F13B84EFBAD73ED8EB__87571054F79E1DA73114D56D5D61F417BA687778, StartTime=2015.11.25-16.39.55, HierarchicalDDC, Duration=0.094406ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_473, CachedDataProbablyExists, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_472, StartTime=2015.11.25-16.39.55, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.077296ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionIdA55BA7484FFA7E523ADD7F906D4E30A4_64, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D0BCD86742BB4F13B84EFBAD73ED8EB__87571054F79E1DA73114D56D5D61F417BA687778, StartTime=2015.11.25-16.39.55, HierarchicalDDC, DataSize=438456 bytes, Retrieved=true, Duration=1.011312ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionIdA55BA7484FFA7E523ADD7F906D4E30A4_65, CachedDataProbablyExists, Parent=DDCTransactionIdA55BA7484FFA7E523ADD7F906D4E30A4_64, StartTime=2015.11.25-16.39.55, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.084672ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionIdA55BA7484FFA7E523ADD7F906D4E30A4_66, GetCachedData, Parent=DDCTransactionIdA55BA7484FFA7E523ADD7F906D4E30A4_64, StartTime=2015.11.25-16.39.55, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.533979ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
SavePackageTransactionId3B7B0995460A0F3A1862BA841A87ECDB_330, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Materials/Textures/T_MR_RockFace.uasset, FlushAsyncLoading=0.018291ms, FlushStreamingFunc=0.003539ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.233356ms, TagPackageExports=0.046611ms, BeginCacheForCookedPlatformData=0.033338ms, SerializeImports=0.051331ms, GatherLocalizableTextData=0.002656ms, MarkNames=0.003245ms, SerializeSummary=0.008851ms, SerializeNames=0.013866ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.008851ms, SortExportsNonSeekfree=0.004131ms, SortExportsSeekfreeConstructor=0.009734ms, SortExportsSeekfreeInner=0.150755ms, SortExportsSeekfree=0.002950ms, BuildDependencyMap=0.006489ms, SerializeImportMap=0.002652ms, SerializeExportMap=0.002656ms, SerializeDependencyMap=0.002068ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014752ms, SerializeExports=0.181139ms, SerializeBulkData=0.011802ms, AsyncWrite=0.178780ms, UnaccountedTime=0.148099ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Materials/Textures/Background.uasset, AllOfLoadPackage_Duration=1.574207ms, AllOfLoadPackage_HitCount=51, ResolveRedirectors_Duration=0.004426ms, ResolveRedirectors_HitCount=51, CacheForCookedPlatformData_Duration=6.576490ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.053398ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.084076ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.768530ms, SaveCookedPackage_HitCount=1, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_474, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EC138B2445FF34DE21FF179337E13__7003F32317DE4D46E68F69499B68B2DE780609F2, StartTime=2015.11.25-16.39.55, HierarchicalDDC, Duration=0.121839ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_475, CachedDataProbablyExists, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_474, StartTime=2015.11.25-16.39.55, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.090569ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId1E7C65784AF177B0A1C8528AA8BF553F_54, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EC138B2445FF34DE21FF179337E13__7003F32317DE4D46E68F69499B68B2DE780609F2, StartTime=2015.11.25-16.39.55, HierarchicalDDC, DataSize=4749 bytes, Retrieved=true, Duration=0.237193ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId1E7C65784AF177B0A1C8528AA8BF553F_55, CachedDataProbablyExists, Parent=DDCTransactionId1E7C65784AF177B0A1C8528AA8BF553F_54, StartTime=2015.11.25-16.39.55, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.064902ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId1E7C65784AF177B0A1C8528AA8BF553F_56, GetCachedData, Parent=DDCTransactionId1E7C65784AF177B0A1C8528AA8BF553F_54, StartTime=2015.11.25-16.39.55, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.138361ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId496C5B3F42F02F9C40EFE4A4B9EEB72A_80, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EC138B2445FF34DE21FF179337E13__3EC7F69E3E061A425BBEAF77AAF2E79BB3212AE8, StartTime=2015.11.25-16.39.55, HierarchicalDDC, DataSize=2097417 bytes, Retrieved=true, Duration=3.594764ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionIdA55BA7484FFA7E523ADD7F906D4E30A4_67, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EC138B2445FF34DE21FF179337E13__DBF3BB26CDD7D99FBAD845000DD02430A160A577, StartTime=2015.11.25-16.39.55, HierarchicalDDC, DataSize=524553 bytes, Retrieved=true, Duration=1.086838ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId51467AE04D4FA1DF0FEB91AA36C822A0_65, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EC138B2445FF34DE21FF179337E13__9B1BA01FA413FFB94585C59C212F1F360DFB16A1, StartTime=2015.11.25-16.39.55, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.622481ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId496C5B3F42F02F9C40EFE4A4B9EEB72A_81, CachedDataProbablyExists, Parent=DDCTransactionId496C5B3F42F02F9C40EFE4A4B9EEB72A_80, StartTime=2015.11.25-16.39.55, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.064906ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionIdA55BA7484FFA7E523ADD7F906D4E30A4_68, CachedDataProbablyExists, Parent=DDCTransactionIdA55BA7484FFA7E523ADD7F906D4E30A4_67, StartTime=2015.11.25-16.39.55, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.066675ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId51467AE04D4FA1DF0FEB91AA36C822A0_66, CachedDataProbablyExists, Parent=DDCTransactionId51467AE04D4FA1DF0FEB91AA36C822A0_65, StartTime=2015.11.25-16.39.55, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.086732ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId496C5B3F42F02F9C40EFE4A4B9EEB72A_82, GetCachedData, Parent=DDCTransactionId496C5B3F42F02F9C40EFE4A4B9EEB72A_80, StartTime=2015.11.25-16.39.55, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.858301ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionIdA55BA7484FFA7E523ADD7F906D4E30A4_69, GetCachedData, Parent=DDCTransactionIdA55BA7484FFA7E523ADD7F906D4E30A4_67, StartTime=2015.11.25-16.39.55, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.642840ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId51467AE04D4FA1DF0FEB91AA36C822A0_67, GetCachedData, Parent=DDCTransactionId51467AE04D4FA1DF0FEB91AA36C822A0_65, StartTime=2015.11.25-16.39.55, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.359330ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId51467AE04D4FA1DF0FEB91AA36C822A0_68, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EC138B2445FF34DE21FF179337E13__D38E41DDB9B84EC28E8FA31E60A90A3AD9035A09, StartTime=2015.11.25-16.39.55, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.354316ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId51467AE04D4FA1DF0FEB91AA36C822A0_69, CachedDataProbablyExists, Parent=DDCTransactionId51467AE04D4FA1DF0FEB91AA36C822A0_68, StartTime=2015.11.25-16.39.55, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.087027ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId51467AE04D4FA1DF0FEB91AA36C822A0_70, GetCachedData, Parent=DDCTransactionId51467AE04D4FA1DF0FEB91AA36C822A0_68, StartTime=2015.11.25-16.39.55, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.197954ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId51467AE04D4FA1DF0FEB91AA36C822A0_71, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EC138B2445FF34DE21FF179337E13__F3C059BBB1B36D26294C0E8710EB1531F0D3938D, StartTime=2015.11.25-16.39.55, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.318028ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId51467AE04D4FA1DF0FEB91AA36C822A0_72, CachedDataProbablyExists, Parent=DDCTransactionId51467AE04D4FA1DF0FEB91AA36C822A0_71, StartTime=2015.11.25-16.39.55, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.086438ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId51467AE04D4FA1DF0FEB91AA36C822A0_73, GetCachedData, Parent=DDCTransactionId51467AE04D4FA1DF0FEB91AA36C822A0_71, StartTime=2015.11.25-16.39.55, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.186745ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
SavePackageTransactionId3B7B0995460A0F3A1862BA841A87ECDB_331, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Materials/Textures/Background.uasset, FlushAsyncLoading=0.019766ms, FlushStreamingFunc=0.003539ms, BlockTillAllRequestsFinished=0.003837ms, ResetLoadersForSaveUnMarkAllObjects=0.162847ms, TagPackageExports=0.047795ms, BeginCacheForCookedPlatformData=0.032451ms, SerializeImports=0.051331ms, GatherLocalizableTextData=0.002950ms, MarkNames=0.003245ms, SerializeSummary=0.009146ms, SerializeNames=0.012983ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.008851ms, SortExportsNonSeekfree=0.004128ms, SortExportsSeekfreeConstructor=0.009738ms, SortExportsSeekfreeInner=0.148688ms, SortExportsSeekfree=0.002656ms, BuildDependencyMap=0.006784ms, SerializeImportMap=0.006784ms, SerializeExportMap=0.002656ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013277ms, SerializeExports=0.049561ms, SerializeBulkData=0.800084ms, AsyncWrite=0.890356ms, UnaccountedTime=0.462588ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/Mannequin/Character/Materials/MaterialLayers/T_ML_Aluminum01_N.uasset, AllOfLoadPackage_Duration=0.749040ms, AllOfLoadPackage_HitCount=24, ResolveRedirectors_Duration=0.002649ms, ResolveRedirectors_HitCount=24, CacheForCookedPlatformData_Duration=2.869911ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.075817ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.118304ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.096189ms, SaveCookedPackage_HitCount=1, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_476, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_DF45889644371608E2E167A00D0E9612___DF2A58CA17E68A9DB2FAE8BE60FCFA7DA2120DF0, StartTime=2015.11.25-16.39.55, HierarchicalDDC, Duration=0.009440ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId51467AE04D4FA1DF0FEB91AA36C822A0_74, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_DF45889644371608E2E167A00D0E9612___DF2A58CA17E68A9DB2FAE8BE60FCFA7DA2120DF0, StartTime=2015.11.25-16.39.55, HierarchicalDDC, DataSize=6882 bytes, Retrieved=true, Duration=0.137184ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId95B27A054A8F15D1FF5443B5D6BB743A_55, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_DF45889644371608E2E167A00D0E9612___443B7C5B121406914003AD4942611D4E7AB0E6B6, StartTime=2015.11.25-16.39.55, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=2.204653ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId1E7C65784AF177B0A1C8528AA8BF553F_57, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_DF45889644371608E2E167A00D0E9612___EF451734771F1E7FD2C45DBFD0445135812CF3B5, StartTime=2015.11.25-16.39.55, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.190873ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId496C5B3F42F02F9C40EFE4A4B9EEB72A_83, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_DF45889644371608E2E167A00D0E9612___B9B78E453C5A2D47BC10970C4EE4FB7BA7A1EFE0, StartTime=2015.11.25-16.39.55, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.989184ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
SavePackageTransactionId3B7B0995460A0F3A1862BA841A87ECDB_332, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/Mannequin/Character/Materials/MaterialLayers/T_ML_Aluminum01_N.uasset, FlushAsyncLoading=0.019472ms, FlushStreamingFunc=0.004131ms, BlockTillAllRequestsFinished=0.003539ms, ResetLoadersForSaveUnMarkAllObjects=0.263155ms, TagPackageExports=0.075229ms, BeginCacheForCookedPlatformData=0.034224ms, SerializeImports=0.054874ms, GatherLocalizableTextData=0.002947ms, MarkNames=0.004426ms, SerializeSummary=0.009440ms, SerializeNames=0.020359ms, SerializeGatherableTextData=0.002064ms, BuildExportMap=0.009734ms, SortExportsNonSeekfree=0.004426ms, SortExportsSeekfreeConstructor=0.011213ms, SortExportsSeekfreeInner=0.162553ms, SortExportsSeekfree=0.003245ms, BuildDependencyMap=0.007082ms, SerializeImportMap=0.004422ms, SerializeExportMap=0.002656ms, SerializeDependencyMap=0.002362ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.021536ms, SerializeExports=0.053398ms, SerializeBulkData=0.139840ms, AsyncWrite=0.251651ms, UnaccountedTime=0.158716ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Materials/Textures/T_MR_crystal_Green.uasset, AllOfLoadPackage_Duration=0.290010ms, AllOfLoadPackage_HitCount=11, ResolveRedirectors_Duration=0.001177ms, ResolveRedirectors_HitCount=11, CacheForCookedPlatformData_Duration=1.276828ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.056345ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.075229ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.962740ms, SaveCookedPackage_HitCount=1, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_477, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_814361BD4414F66E0AD9B98C74C21FC__DF5738CD1DD8BB4D8899121528B46D0858D8236A, StartTime=2015.11.25-16.39.55, HierarchicalDDC, Duration=0.110041ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_478, CachedDataProbablyExists, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_477, StartTime=2015.11.25-16.39.55, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.093814ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId496C5B3F42F02F9C40EFE4A4B9EEB72A_84, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_814361BD4414F66E0AD9B98C74C21FC__DF5738CD1DD8BB4D8899121528B46D0858D8236A, StartTime=2015.11.25-16.39.55, HierarchicalDDC, DataSize=384648 bytes, Retrieved=true, Duration=0.692990ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId496C5B3F42F02F9C40EFE4A4B9EEB72A_85, CachedDataProbablyExists, Parent=DDCTransactionId496C5B3F42F02F9C40EFE4A4B9EEB72A_84, StartTime=2015.11.25-16.39.55, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.070214ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId496C5B3F42F02F9C40EFE4A4B9EEB72A_86, GetCachedData, Parent=DDCTransactionId496C5B3F42F02F9C40EFE4A4B9EEB72A_84, StartTime=2015.11.25-16.39.55, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.361688ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
SavePackageTransactionId3B7B0995460A0F3A1862BA841A87ECDB_333, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Materials/Textures/T_MR_crystal_Green.uasset, FlushAsyncLoading=0.016816ms, FlushStreamingFunc=0.003833ms, BlockTillAllRequestsFinished=0.003539ms, ResetLoadersForSaveUnMarkAllObjects=0.159606ms, TagPackageExports=0.050448ms, BeginCacheForCookedPlatformData=0.033338ms, SerializeImports=0.051625ms, GatherLocalizableTextData=0.002950ms, MarkNames=0.003245ms, SerializeSummary=0.009738ms, SerializeNames=0.014160ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.008851ms, SortExportsNonSeekfree=0.004131ms, SortExportsSeekfreeConstructor=0.010915ms, SortExportsSeekfreeInner=0.153996ms, SortExportsSeekfree=0.002950ms, BuildDependencyMap=0.007082ms, SerializeImportMap=0.002652ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.002358ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017997ms, SerializeExports=0.154294ms, SerializeBulkData=0.011802ms, AsyncWrite=0.191465ms, UnaccountedTime=0.149280ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
