DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.26-10.51.30, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.848759ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionPad2.uasset, AllOfLoadPackage_Duration=5.320605ms, AllOfLoadPackage_HitCount=7, ResolveRedirectors_Duration=0.001770ms, ResolveRedirectors_HitCount=7, CacheForCookedPlatformData_Duration=1.196876ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.084374ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.117119ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.870103ms, SaveCookedPackage_HitCount=1, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_443, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__536E815204A7A55A1C3DC28912842A9998DC951D, StartTime=2015.11.26-10.51.41, HierarchicalDDC, Duration=0.014752ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId18D7BC8447583A9AB39E71A17C6D3A10_58, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__536E815204A7A55A1C3DC28912842A9998DC951D, StartTime=2015.11.26-10.51.41, HierarchicalDDC, DataSize=3883 bytes, Retrieved=true, Duration=0.575870ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId95CD384B4024D9D6EBA2C2B90CD233E4_48, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__A885F07B0952CD16CE13DADC3D75FAA72804CE9A, StartTime=2015.11.26-10.51.41, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.184976ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId786589774581A47B151EE78064121534_44, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__E711B9F5E3FE93BF616817FF2150AFFDB1723C2E, StartTime=2015.11.26-10.51.41, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=0.093225ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_295, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionPad2.uasset, FlushAsyncLoading=0.016816ms, FlushStreamingFunc=0.005607ms, BlockTillAllRequestsFinished=0.004720ms, ResetLoadersForSaveUnMarkAllObjects=0.113875ms, TagPackageExports=0.077885ms, BeginCacheForCookedPlatformData=0.054874ms, SerializeImports=0.083193ms, GatherLocalizableTextData=0.005309ms, MarkNames=0.003837ms, SerializeSummary=0.008557ms, SerializeNames=0.015635ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.008851ms, SortExportsNonSeekfree=0.004128ms, SortExportsSeekfreeConstructor=0.009444ms, SortExportsSeekfreeInner=0.155177ms, SortExportsSeekfree=0.002656ms, BuildDependencyMap=0.006784ms, SerializeImportMap=0.002656ms, SerializeExportMap=0.002358ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012096ms, SerializeExports=0.053398ms, SerializeBulkData=0.008851ms, AsyncWrite=0.064019ms, UnaccountedTime=0.125971ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_444, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufF808E2BF__E864C8E2A517A7E06235760B5433DE2E34CA8011, StartTime=2015.11.26-10.51.41, HierarchicalDDC, DataSize=139662 bytes, Retrieved=true, Duration=0.400633ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_445, CachedDataProbablyExists, Parent=DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_444, StartTime=2015.11.26-10.51.41, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.076111ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_446, GetCachedData, Parent=DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_444, StartTime=2015.11.26-10.51.41, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.203561ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_447, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufF808E2BF__0FCBA41E9D24043052C596E6C21436D8ACF28D59, StartTime=2015.11.26-10.51.41, HierarchicalDDC, DataSize=132697 bytes, Retrieved=true, Duration=0.382930ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_448, CachedDataProbablyExists, Parent=DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_447, StartTime=2015.11.26-10.51.41, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.083491ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_449, GetCachedData, Parent=DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_447, StartTime=2015.11.26-10.51.41, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.184089ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_450, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf09DC5151__75BAAC30D18C46A01540271404BEC301296705D0, StartTime=2015.11.26-10.51.41, HierarchicalDDC, DataSize=82008 bytes, Retrieved=true, Duration=0.324219ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_451, CachedDataProbablyExists, Parent=DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_450, StartTime=2015.11.26-10.51.41, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.072576ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_452, GetCachedData, Parent=DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_450, StartTime=2015.11.26-10.51.41, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.166390ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_453, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf09DC5151__210C49327990232EFED4511C9521D845FEB7685B, StartTime=2015.11.26-10.51.41, HierarchicalDDC, DataSize=75421 bytes, Retrieved=true, Duration=0.289116ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_454, CachedDataProbablyExists, Parent=DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_453, StartTime=2015.11.26-10.51.41, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.067558ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_455, GetCachedData, Parent=DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_453, StartTime=2015.11.26-10.51.41, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.145148ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/ParticleSystems/Ribbon/P_Ribbon.uasset, AllOfLoadPackage_Duration=27.475398ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.009440ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.057232ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.017699ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.359932ms, SaveCookedPackage_HitCount=1, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_296, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/ParticleSystems/Ribbon/P_Ribbon.uasset, FlushAsyncLoading=0.015046ms, FlushStreamingFunc=0.003539ms, BlockTillAllRequestsFinished=0.003248ms, ResetLoadersForSaveUnMarkAllObjects=0.085849ms, TagPackageExports=0.136297ms, BeginCacheForCookedPlatformData=0.005897ms, SerializeImports=0.239849ms, GatherLocalizableTextData=0.004426ms, MarkNames=0.016816ms, SerializeSummary=0.010621ms, SerializeNames=0.102073ms, SerializeGatherableTextData=0.002362ms, BuildExportMap=0.152227ms, SortExportsNonSeekfree=0.369657ms, SortExportsSeekfreeConstructor=0.008259ms, SortExportsSeekfreeInner=0.842270ms, SortExportsSeekfree=0.005901ms, BuildDependencyMap=0.024486ms, SerializeImportMap=0.005603ms, SerializeExportMap=0.009444ms, SerializeDependencyMap=0.003539ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011213ms, SerializeExports=0.117712ms, SerializeBulkData=0.009440ms, AsyncWrite=0.055462ms, UnaccountedTime=0.085257ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/ParticleSystems/Ribbon/Mat_RibbonSource.uasset, AllOfLoadPackage_Duration=0.046022ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.007670ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.030093ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.016522ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.768828ms, SaveCookedPackage_HitCount=1, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_297, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/ParticleSystems/Ribbon/Mat_RibbonSource.uasset, FlushAsyncLoading=0.012096ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.002362ms, ResetLoadersForSaveUnMarkAllObjects=0.130691ms, TagPackageExports=0.279672ms, BeginCacheForCookedPlatformData=0.006195ms, SerializeImports=0.324223ms, GatherLocalizableTextData=0.003837ms, MarkNames=0.005603ms, SerializeSummary=0.007965ms, SerializeNames=0.065494ms, SerializeGatherableTextData=0.002068ms, BuildExportMap=0.034515ms, SortExportsNonSeekfree=0.028618ms, SortExportsSeekfreeConstructor=0.008553ms, SortExportsSeekfreeInner=0.597998ms, SortExportsSeekfree=0.003833ms, BuildDependencyMap=0.009444ms, SerializeImportMap=0.003837ms, SerializeExportMap=0.005014ms, SerializeDependencyMap=0.002362ms, SerializeStringAssetReferenceMap=0.002950ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018585ms, SerializeExports=0.807457ms, SerializeBulkData=0.010915ms, AsyncWrite=0.133939ms, UnaccountedTime=0.075229ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/ParticleSystems/Ribbon/Mat_Ribbon.uasset, AllOfLoadPackage_Duration=0.038058ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000298ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.008557ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.050448ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.020653ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.178500ms, SaveCookedPackage_HitCount=1, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_298, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/ParticleSystems/Ribbon/Mat_Ribbon.uasset, FlushAsyncLoading=0.013571ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.130989ms, TagPackageExports=0.229228ms, BeginCacheForCookedPlatformData=0.005901ms, SerializeImports=0.280853ms, GatherLocalizableTextData=0.004426ms, MarkNames=0.006489ms, SerializeSummary=0.008851ms, SerializeNames=0.056937ms, SerializeGatherableTextData=0.002068ms, BuildExportMap=0.049856ms, SortExportsNonSeekfree=0.051629ms, SortExportsSeekfreeConstructor=0.007965ms, SortExportsSeekfreeInner=0.611864ms, SortExportsSeekfree=0.003833ms, BuildDependencyMap=0.010915ms, SerializeImportMap=0.003833ms, SerializeExportMap=0.003837ms, SerializeDependencyMap=0.002362ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015635ms, SerializeExports=0.356674ms, SerializeBulkData=0.010327ms, AsyncWrite=0.097651ms, UnaccountedTime=0.076998ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_456, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufB6FF54DE__2D94A9D69B978960EDA9D9B59C0995573D190964, StartTime=2015.11.26-10.51.41, HierarchicalDDC, DataSize=140822 bytes, Retrieved=true, Duration=0.409778ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_457, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufB6FF54DE__CBEF8B89BE30CAD85EDE1B7F13D18B6A06676486, StartTime=2015.11.26-10.51.41, HierarchicalDDC, DataSize=109092 bytes, Retrieved=true, Duration=0.330415ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_458, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_39__D0D9F1B0869ECBFBB38CD110A6313A4CC97967D4, StartTime=2015.11.26-10.51.41, HierarchicalDDC, DataSize=10049 bytes, Retrieved=true, Duration=0.457570ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_459, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_185D6B4F4AD6DB147B0D89866C89BD2__2725A9DD659D5B7167AB4D45C4649C8424B7F5B8, StartTime=2015.11.26-10.51.41, HierarchicalDDC, DataSize=6348 bytes, Retrieved=true, Duration=0.851415ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_460, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_185D6B4F4AD6DB147__2FEFBDC4E913574A4182FDD933EEBBCDC0AF5437, StartTime=2015.11.26-10.51.41, HierarchicalDDC, DataSize=2137 bytes, Retrieved=true, Duration=0.413317ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Meshes/TemplateFloor.uasset, AllOfLoadPackage_Duration=15.013050ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.004720ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.061363ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.013575ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.220096ms, SaveCookedPackage_HitCount=1, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_299, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Meshes/TemplateFloor.uasset, FlushAsyncLoading=0.018883ms, FlushStreamingFunc=0.005309ms, BlockTillAllRequestsFinished=0.005607ms, ResetLoadersForSaveUnMarkAllObjects=0.221852ms, TagPackageExports=0.096764ms, BeginCacheForCookedPlatformData=0.007082ms, SerializeImports=0.122432ms, GatherLocalizableTextData=0.005901ms, MarkNames=0.008259ms, SerializeSummary=0.013277ms, SerializeNames=0.058413ms, SerializeGatherableTextData=0.003539ms, BuildExportMap=0.028323ms, SortExportsNonSeekfree=0.012685ms, SortExportsSeekfreeConstructor=0.013277ms, SortExportsSeekfreeInner=1.117516ms, SortExportsSeekfree=0.005901ms, BuildDependencyMap=0.011802ms, SerializeImportMap=0.007670ms, SerializeExportMap=0.005014ms, SerializeDependencyMap=0.004128ms, SerializeStringAssetReferenceMap=0.003543ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.021830ms, SerializeExports=0.120662ms, SerializeBulkData=0.015341ms, AsyncWrite=0.085849ms, UnaccountedTime=0.096470ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Materials/Textures/Watch_Mask.uasset, AllOfLoadPackage_Duration=0.417743ms, AllOfLoadPackage_HitCount=18, ResolveRedirectors_Duration=0.001770ms, ResolveRedirectors_HitCount=18, CacheForCookedPlatformData_Duration=1.880430ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.054285ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.072576ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.104644ms, SaveCookedPackage_HitCount=1, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_461, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E65AC6074EB51632AD4A25B3440C8__FB52107224F49447360BA9B2F31FBB31963544B1, StartTime=2015.11.26-10.51.41, HierarchicalDDC, Duration=0.094995ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_462, CachedDataProbablyExists, Parent=DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_461, StartTime=2015.11.26-10.51.41, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.075229ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionIdFACE555445655F586F94A8B709FF1DE5_61, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E65AC6074EB51632AD4A25B3440C8__FB52107224F49447360BA9B2F31FBB31963544B1, StartTime=2015.11.26-10.51.41, HierarchicalDDC, DataSize=4452 bytes, Retrieved=true, Duration=0.242800ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionIdFACE555445655F586F94A8B709FF1DE5_62, CachedDataProbablyExists, Parent=DDCTransactionIdFACE555445655F586F94A8B709FF1DE5_61, StartTime=2015.11.26-10.51.41, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.064906ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionIdFACE555445655F586F94A8B709FF1DE5_63, GetCachedData, Parent=DDCTransactionIdFACE555445655F586F94A8B709FF1DE5_61, StartTime=2015.11.26-10.51.41, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.142198ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId00C4EA4E41843CF3CCF570A5B5B79D27_65, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E65AC6074EB51632AD4A25B3440C8__C66F1E5B36AA89A01FA7F8F009A15AC43271CF83, StartTime=2015.11.26-10.51.41, HierarchicalDDC, DataSize=524553 bytes, Retrieved=true, Duration=0.908352ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId786589774581A47B151EE78064121534_45, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E65AC6074EB51632AD4A25B3440C8__3AC6F1B877043F92EB95C53A00F529F5FD35F244, StartTime=2015.11.26-10.51.41, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.495922ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId95CD384B4024D9D6EBA2C2B90CD233E4_49, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E65AC6074EB51632AD4A25B3440C8__7EBFD785607876E23A379B00C2F93EADB9848708, StartTime=2015.11.26-10.51.41, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.327762ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId00C4EA4E41843CF3CCF570A5B5B79D27_66, CachedDataProbablyExists, Parent=DDCTransactionId00C4EA4E41843CF3CCF570A5B5B79D27_65, StartTime=2015.11.26-10.51.41, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.070803ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId786589774581A47B151EE78064121534_46, CachedDataProbablyExists, Parent=DDCTransactionId786589774581A47B151EE78064121534_45, StartTime=2015.11.26-10.51.41, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.070803ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId95CD384B4024D9D6EBA2C2B90CD233E4_50, CachedDataProbablyExists, Parent=DDCTransactionId95CD384B4024D9D6EBA2C2B90CD233E4_49, StartTime=2015.11.26-10.51.41, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.066381ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId00C4EA4E41843CF3CCF570A5B5B79D27_67, GetCachedData, Parent=DDCTransactionId00C4EA4E41843CF3CCF570A5B5B79D27_65, StartTime=2015.11.26-10.51.41, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.482351ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId786589774581A47B151EE78064121534_47, GetCachedData, Parent=DDCTransactionId786589774581A47B151EE78064121534_45, StartTime=2015.11.26-10.51.41, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.309765ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId95CD384B4024D9D6EBA2C2B90CD233E4_51, GetCachedData, Parent=DDCTransactionId95CD384B4024D9D6EBA2C2B90CD233E4_49, StartTime=2015.11.26-10.51.41, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.206217ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId95CD384B4024D9D6EBA2C2B90CD233E4_52, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E65AC6074EB51632AD4A25B3440C8__21D721E76915E503966D8331A5F51C290ADB929C, StartTime=2015.11.26-10.51.41, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.221264ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId95CD384B4024D9D6EBA2C2B90CD233E4_53, CachedDataProbablyExists, Parent=DDCTransactionId95CD384B4024D9D6EBA2C2B90CD233E4_52, StartTime=2015.11.26-10.51.41, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.063427ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId95CD384B4024D9D6EBA2C2B90CD233E4_54, GetCachedData, Parent=DDCTransactionId95CD384B4024D9D6EBA2C2B90CD233E4_52, StartTime=2015.11.26-10.51.41, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.122432ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
